version,entity_name,entity_kind,attributes
9.4,pg_timezone_abbrevs,View,"{""(abbrev,text)"",""(utc_offset,interval)"",""(is_dst,boolean)""}"
9.4,pg_timezone_names,View,"{""(name,text)"",""(abbrev,text)"",""(utc_offset,interval)"",""(is_dst,boolean)""}"
9.4,pg_user,View,"{""(usename,name)"",""(usesysid,oid)"",""(usecreatedb,boolean)"",""(usesuper,boolean)"",""(usecatupd,boolean)"",""(userepl,boolean)"",""(passwd,text)"",""(valuntil,abstime)"",""(useconfig,text[])""}"
9.4,pg_user_mappings,View,"{""(umid,oid)"",""(srvid,oid)"",""(srvname,name)"",""(umuser,oid)"",""(usename,name)"",""(umoptions,text[])""}"
9.4,pg_views,View,"{""(schemaname,name)"",""(viewname,name)"",""(viewowner,name)"",""(definition,text)""}"
9.5,pg_aggregate,Table,"{""(aggfnoid,regproc)"",""(aggkind,\""\""\""char\""\""\"")"",""(aggnumdirectargs,smallint)"",""(aggtransfn,regproc)"",""(aggfinalfn,regproc)"",""(aggmtransfn,regproc)"",""(aggminvtransfn,regproc)"",""(aggmfinalfn,regproc)"",""(aggfinalextra,boolean)"",""(aggmfinalextra,boolean)"",""(aggsortop,oid)"",""(aggtranstype,oid)"",""(aggtransspace,integer)"",""(aggmtranstype,oid)"",""(aggmtransspace,integer)"",""(agginitval,text)"",""(aggminitval,text)""}"
9.5,pg_am,Table,"{""(oid,oid)"",""(amname,name)"",""(amstrategies,smallint)"",""(amsupport,smallint)"",""(amcanorder,boolean)"",""(amcanorderbyop,boolean)"",""(amcanbackward,boolean)"",""(amcanunique,boolean)"",""(amcanmulticol,boolean)"",""(amoptionalkey,boolean)"",""(amsearcharray,boolean)"",""(amsearchnulls,boolean)"",""(amstorage,boolean)"",""(amclusterable,boolean)"",""(ampredlocks,boolean)"",""(amkeytype,oid)"",""(aminsert,regproc)"",""(ambeginscan,regproc)"",""(amgettuple,regproc)"",""(amgetbitmap,regproc)"",""(amrescan,regproc)"",""(amendscan,regproc)"",""(ammarkpos,regproc)"",""(amrestrpos,regproc)"",""(ambuild,regproc)"",""(ambuildempty,regproc)"",""(ambulkdelete,regproc)"",""(amvacuumcleanup,regproc)"",""(amcanreturn,regproc)"",""(amcostestimate,regproc)"",""(amoptions,regproc)""}"
9.5,pg_amop,Table,"{""(oid,oid)"",""(amopfamily,oid)"",""(amoplefttype,oid)"",""(amoprighttype,oid)"",""(amopstrategy,smallint)"",""(amoppurpose,\""\""\""char\""\""\"")"",""(amopopr,oid)"",""(amopmethod,oid)"",""(amopsortfamily,oid)""}"
9.5,pg_amproc,Table,"{""(oid,oid)"",""(amprocfamily,oid)"",""(amproclefttype,oid)"",""(amprocrighttype,oid)"",""(amprocnum,smallint)"",""(amproc,regproc)""}"
9.5,pg_attrdef,Table,"{""(oid,oid)"",""(adrelid,oid)"",""(adnum,smallint)"",""(adbin,pg_node_tree)"",""(adsrc,text)""}"
9.5,pg_attribute,Table,"{""(attrelid,oid)"",""(attname,name)"",""(atttypid,oid)"",""(attstattarget,integer)"",""(attlen,smallint)"",""(attnum,smallint)"",""(attndims,integer)"",""(attcacheoff,integer)"",""(atttypmod,integer)"",""(attbyval,boolean)"",""(attstorage,\""\""\""char\""\""\"")"",""(attalign,\""\""\""char\""\""\"")"",""(attnotnull,boolean)"",""(atthasdef,boolean)"",""(attisdropped,boolean)"",""(attislocal,boolean)"",""(attinhcount,integer)"",""(attcollation,oid)"",""(attacl,aclitem[])"",""(attoptions,text[])"",""(attfdwoptions,text[])""}"
9.5,pg_auth_members,Table,"{""(roleid,oid)"",""(member,oid)"",""(grantor,oid)"",""(admin_option,boolean)""}"
9.5,pg_authid,Table,"{""(oid,oid)"",""(rolname,name)"",""(rolsuper,boolean)"",""(rolinherit,boolean)"",""(rolcreaterole,boolean)"",""(rolcreatedb,boolean)"",""(rolcanlogin,boolean)"",""(rolreplication,boolean)"",""(rolbypassrls,boolean)"",""(rolconnlimit,integer)"",""(rolpassword,text)"",""(rolvaliduntil,\""timestamp with time zone\"")""}"
9.5,pg_cast,Table,"{""(oid,oid)"",""(castsource,oid)"",""(casttarget,oid)"",""(castfunc,oid)"",""(castcontext,\""\""\""char\""\""\"")"",""(castmethod,\""\""\""char\""\""\"")""}"
9.5,pg_class,Table,"{""(oid,oid)"",""(relname,name)"",""(relnamespace,oid)"",""(reltype,oid)"",""(reloftype,oid)"",""(relowner,oid)"",""(relam,oid)"",""(relfilenode,oid)"",""(reltablespace,oid)"",""(relpages,integer)"",""(reltuples,real)"",""(relallvisible,integer)"",""(reltoastrelid,oid)"",""(relhasindex,boolean)"",""(relisshared,boolean)"",""(relpersistence,\""\""\""char\""\""\"")"",""(relkind,\""\""\""char\""\""\"")"",""(relnatts,smallint)"",""(relchecks,smallint)"",""(relhasoids,boolean)"",""(relhaspkey,boolean)"",""(relhasrules,boolean)"",""(relhastriggers,boolean)"",""(relhassubclass,boolean)"",""(relrowsecurity,boolean)"",""(relforcerowsecurity,boolean)"",""(relispopulated,boolean)"",""(relreplident,\""\""\""char\""\""\"")"",""(relfrozenxid,xid)"",""(relminmxid,xid)"",""(relacl,aclitem[])"",""(reloptions,text[])""}"
9.5,pg_collation,Table,"{""(oid,oid)"",""(collname,name)"",""(collnamespace,oid)"",""(collowner,oid)"",""(collencoding,integer)"",""(collcollate,name)"",""(collctype,name)""}"
9.5,pg_constraint,Table,"{""(oid,oid)"",""(conname,name)"",""(connamespace,oid)"",""(contype,\""\""\""char\""\""\"")"",""(condeferrable,boolean)"",""(condeferred,boolean)"",""(convalidated,boolean)"",""(conrelid,oid)"",""(contypid,oid)"",""(conindid,oid)"",""(confrelid,oid)"",""(confupdtype,\""\""\""char\""\""\"")"",""(confdeltype,\""\""\""char\""\""\"")"",""(confmatchtype,\""\""\""char\""\""\"")"",""(conislocal,boolean)"",""(coninhcount,integer)"",""(connoinherit,boolean)"",""(conkey,smallint[])"",""(confkey,smallint[])"",""(conpfeqop,oid[])"",""(conppeqop,oid[])"",""(conffeqop,oid[])"",""(conexclop,oid[])"",""(conbin,pg_node_tree)"",""(consrc,text)""}"
9.5,pg_conversion,Table,"{""(oid,oid)"",""(conname,name)"",""(connamespace,oid)"",""(conowner,oid)"",""(conforencoding,integer)"",""(contoencoding,integer)"",""(conproc,regproc)"",""(condefault,boolean)""}"
9.5,pg_database,Table,"{""(oid,oid)"",""(datname,name)"",""(datdba,oid)"",""(encoding,integer)"",""(datcollate,name)"",""(datctype,name)"",""(datistemplate,boolean)"",""(datallowconn,boolean)"",""(datconnlimit,integer)"",""(datlastsysoid,oid)"",""(datfrozenxid,xid)"",""(datminmxid,xid)"",""(dattablespace,oid)"",""(datacl,aclitem[])""}"
9.5,pg_db_role_setting,Table,"{""(setdatabase,oid)"",""(setrole,oid)"",""(setconfig,text[])""}"
9.5,pg_default_acl,Table,"{""(oid,oid)"",""(defaclrole,oid)"",""(defaclnamespace,oid)"",""(defaclobjtype,\""\""\""char\""\""\"")"",""(defaclacl,aclitem[])""}"
9.5,pg_depend,Table,"{""(classid,oid)"",""(objid,oid)"",""(objsubid,integer)"",""(refclassid,oid)"",""(refobjid,oid)"",""(refobjsubid,integer)"",""(deptype,\""\""\""char\""\""\"")""}"
9.5,pg_description,Table,"{""(objoid,oid)"",""(classoid,oid)"",""(objsubid,integer)"",""(description,text)""}"
9.5,pg_enum,Table,"{""(oid,oid)"",""(enumtypid,oid)"",""(enumsortorder,real)"",""(enumlabel,name)""}"
9.5,pg_event_trigger,Table,"{""(oid,oid)"",""(evtname,name)"",""(evtevent,name)"",""(evtowner,oid)"",""(evtfoid,oid)"",""(evtenabled,\""\""\""char\""\""\"")"",""(evttags,text[])""}"
9.5,pg_extension,Table,"{""(oid,oid)"",""(extname,name)"",""(extowner,oid)"",""(extnamespace,oid)"",""(extrelocatable,boolean)"",""(extversion,text)"",""(extconfig,oid[])"",""(extcondition,text[])""}"
9.5,pg_foreign_data_wrapper,Table,"{""(oid,oid)"",""(fdwname,name)"",""(fdwowner,oid)"",""(fdwhandler,oid)"",""(fdwvalidator,oid)"",""(fdwacl,aclitem[])"",""(fdwoptions,text[])""}"
9.5,pg_foreign_server,Table,"{""(oid,oid)"",""(srvname,name)"",""(srvowner,oid)"",""(srvfdw,oid)"",""(srvtype,text)"",""(srvversion,text)"",""(srvacl,aclitem[])"",""(srvoptions,text[])""}"
9.5,pg_foreign_table,Table,"{""(ftrelid,oid)"",""(ftserver,oid)"",""(ftoptions,text[])""}"
9.5,pg_index,Table,"{""(indexrelid,oid)"",""(indrelid,oid)"",""(indnatts,smallint)"",""(indisunique,boolean)"",""(indisprimary,boolean)"",""(indisexclusion,boolean)"",""(indimmediate,boolean)"",""(indisclustered,boolean)"",""(indisvalid,boolean)"",""(indcheckxmin,boolean)"",""(indisready,boolean)"",""(indislive,boolean)"",""(indisreplident,boolean)"",""(indkey,int2vector)"",""(indcollation,oidvector)"",""(indclass,oidvector)"",""(indoption,int2vector)"",""(indexprs,pg_node_tree)"",""(indpred,pg_node_tree)""}"
9.5,pg_inherits,Table,"{""(inhrelid,oid)"",""(inhparent,oid)"",""(inhseqno,integer)""}"
9.5,pg_language,Table,"{""(oid,oid)"",""(lanname,name)"",""(lanowner,oid)"",""(lanispl,boolean)"",""(lanpltrusted,boolean)"",""(lanplcallfoid,oid)"",""(laninline,oid)"",""(lanvalidator,oid)"",""(lanacl,aclitem[])""}"
9.5,pg_largeobject,Table,"{""(loid,oid)"",""(pageno,integer)"",""(data,bytea)""}"
9.5,pg_largeobject_metadata,Table,"{""(oid,oid)"",""(lomowner,oid)"",""(lomacl,aclitem[])""}"
9.5,pg_namespace,Table,"{""(oid,oid)"",""(nspname,name)"",""(nspowner,oid)"",""(nspacl,aclitem[])""}"
9.5,pg_opclass,Table,"{""(oid,oid)"",""(opcmethod,oid)"",""(opcname,name)"",""(opcnamespace,oid)"",""(opcowner,oid)"",""(opcfamily,oid)"",""(opcintype,oid)"",""(opcdefault,boolean)"",""(opckeytype,oid)""}"
9.5,pg_operator,Table,"{""(oid,oid)"",""(oprname,name)"",""(oprnamespace,oid)"",""(oprowner,oid)"",""(oprkind,\""\""\""char\""\""\"")"",""(oprcanmerge,boolean)"",""(oprcanhash,boolean)"",""(oprleft,oid)"",""(oprright,oid)"",""(oprresult,oid)"",""(oprcom,oid)"",""(oprnegate,oid)"",""(oprcode,regproc)"",""(oprrest,regproc)"",""(oprjoin,regproc)""}"
9.5,pg_opfamily,Table,"{""(oid,oid)"",""(opfmethod,oid)"",""(opfname,name)"",""(opfnamespace,oid)"",""(opfowner,oid)""}"
9.5,pg_pltemplate,Table,"{""(tmplname,name)"",""(tmpltrusted,boolean)"",""(tmpldbacreate,boolean)"",""(tmplhandler,text)"",""(tmplinline,text)"",""(tmplvalidator,text)"",""(tmpllibrary,text)"",""(tmplacl,aclitem[])""}"
9.5,pg_policy,Table,"{""(oid,oid)"",""(polname,name)"",""(polrelid,oid)"",""(polcmd,\""\""\""char\""\""\"")"",""(polroles,oid[])"",""(polqual,pg_node_tree)"",""(polwithcheck,pg_node_tree)""}"
9.5,pg_proc,Table,"{""(oid,oid)"",""(proname,name)"",""(pronamespace,oid)"",""(proowner,oid)"",""(prolang,oid)"",""(procost,real)"",""(prorows,real)"",""(provariadic,oid)"",""(protransform,regproc)"",""(proisagg,boolean)"",""(proiswindow,boolean)"",""(prosecdef,boolean)"",""(proleakproof,boolean)"",""(proisstrict,boolean)"",""(proretset,boolean)"",""(provolatile,\""\""\""char\""\""\"")"",""(pronargs,smallint)"",""(pronargdefaults,smallint)"",""(prorettype,oid)"",""(proargtypes,oidvector)"",""(proallargtypes,oid[])"",""(proargmodes,\""\""\""char\""\""[]\"")"",""(proargnames,text[])"",""(proargdefaults,pg_node_tree)"",""(protrftypes,oid[])"",""(prosrc,text)"",""(probin,text)"",""(proconfig,text[])"",""(proacl,aclitem[])""}"
9.5,pg_range,Table,"{""(rngtypid,oid)"",""(rngsubtype,oid)"",""(rngcollation,oid)"",""(rngsubopc,oid)"",""(rngcanonical,regproc)"",""(rngsubdiff,regproc)""}"
9.5,pg_replication_origin,Table,"{""(roident,oid)"",""(roname,text)""}"
9.5,pg_rewrite,Table,"{""(oid,oid)"",""(rulename,name)"",""(ev_class,oid)"",""(ev_type,\""\""\""char\""\""\"")"",""(ev_enabled,\""\""\""char\""\""\"")"",""(is_instead,boolean)"",""(ev_qual,pg_node_tree)"",""(ev_action,pg_node_tree)""}"
9.5,pg_seclabel,Table,"{""(objoid,oid)"",""(classoid,oid)"",""(objsubid,integer)"",""(provider,text)"",""(label,text)""}"
9.5,pg_shdepend,Table,"{""(dbid,oid)"",""(classid,oid)"",""(objid,oid)"",""(objsubid,integer)"",""(refclassid,oid)"",""(refobjid,oid)"",""(deptype,\""\""\""char\""\""\"")""}"
9.5,pg_shdescription,Table,"{""(objoid,oid)"",""(classoid,oid)"",""(description,text)""}"
9.5,pg_shseclabel,Table,"{""(objoid,oid)"",""(classoid,oid)"",""(provider,text)"",""(label,text)""}"
9.5,pg_statistic,Table,"{""(starelid,oid)"",""(staattnum,smallint)"",""(stainherit,boolean)"",""(stanullfrac,real)"",""(stawidth,integer)"",""(stadistinct,real)"",""(stakind1,smallint)"",""(stakind2,smallint)"",""(stakind3,smallint)"",""(stakind4,smallint)"",""(stakind5,smallint)"",""(staop1,oid)"",""(staop2,oid)"",""(staop3,oid)"",""(staop4,oid)"",""(staop5,oid)"",""(stanumbers1,real[])"",""(stanumbers2,real[])"",""(stanumbers3,real[])"",""(stanumbers4,real[])"",""(stanumbers5,real[])"",""(stavalues1,anyarray)"",""(stavalues2,anyarray)"",""(stavalues3,anyarray)"",""(stavalues4,anyarray)"",""(stavalues5,anyarray)""}"
9.5,pg_tablespace,Table,"{""(oid,oid)"",""(spcname,name)"",""(spcowner,oid)"",""(spcacl,aclitem[])"",""(spcoptions,text[])""}"
9.5,pg_transform,Table,"{""(oid,oid)"",""(trftype,oid)"",""(trflang,oid)"",""(trffromsql,regproc)"",""(trftosql,regproc)""}"
9.5,pg_trigger,Table,"{""(oid,oid)"",""(tgrelid,oid)"",""(tgname,name)"",""(tgfoid,oid)"",""(tgtype,smallint)"",""(tgenabled,\""\""\""char\""\""\"")"",""(tgisinternal,boolean)"",""(tgconstrrelid,oid)"",""(tgconstrindid,oid)"",""(tgconstraint,oid)"",""(tgdeferrable,boolean)"",""(tginitdeferred,boolean)"",""(tgnargs,smallint)"",""(tgattr,int2vector)"",""(tgargs,bytea)"",""(tgqual,pg_node_tree)""}"
9.5,pg_ts_config,Table,"{""(oid,oid)"",""(cfgname,name)"",""(cfgnamespace,oid)"",""(cfgowner,oid)"",""(cfgparser,oid)""}"
9.5,pg_ts_config_map,Table,"{""(mapcfg,oid)"",""(maptokentype,integer)"",""(mapseqno,integer)"",""(mapdict,oid)""}"
9.5,pg_ts_dict,Table,"{""(oid,oid)"",""(dictname,name)"",""(dictnamespace,oid)"",""(dictowner,oid)"",""(dicttemplate,oid)"",""(dictinitoption,text)""}"
9.5,pg_ts_parser,Table,"{""(oid,oid)"",""(prsname,name)"",""(prsnamespace,oid)"",""(prsstart,regproc)"",""(prstoken,regproc)"",""(prsend,regproc)"",""(prsheadline,regproc)"",""(prslextype,regproc)""}"
9.5,pg_ts_template,Table,"{""(oid,oid)"",""(tmplname,name)"",""(tmplnamespace,oid)"",""(tmplinit,regproc)"",""(tmpllexize,regproc)""}"
9.5,pg_type,Table,"{""(oid,oid)"",""(typname,name)"",""(typnamespace,oid)"",""(typowner,oid)"",""(typlen,smallint)"",""(typbyval,boolean)"",""(typtype,\""\""\""char\""\""\"")"",""(typcategory,\""\""\""char\""\""\"")"",""(typispreferred,boolean)"",""(typisdefined,boolean)"",""(typdelim,\""\""\""char\""\""\"")"",""(typrelid,oid)"",""(typelem,oid)"",""(typarray,oid)"",""(typinput,regproc)"",""(typoutput,regproc)"",""(typreceive,regproc)"",""(typsend,regproc)"",""(typmodin,regproc)"",""(typmodout,regproc)"",""(typanalyze,regproc)"",""(typalign,\""\""\""char\""\""\"")"",""(typstorage,\""\""\""char\""\""\"")"",""(typnotnull,boolean)"",""(typbasetype,oid)"",""(typtypmod,integer)"",""(typndims,integer)"",""(typcollation,oid)"",""(typdefaultbin,pg_node_tree)"",""(typdefault,text)"",""(typacl,aclitem[])""}"
9.5,pg_user_mapping,Table,"{""(oid,oid)"",""(umuser,oid)"",""(umserver,oid)"",""(umoptions,text[])""}"
9.5,pg_available_extension_versions,View,"{""(name,name)"",""(version,text)"",""(installed,boolean)"",""(superuser,boolean)"",""(relocatable,boolean)"",""(schema,name)"",""(requires,name[])"",""(comment,text)""}"
9.5,pg_available_extensions,View,"{""(name,name)"",""(default_version,text)"",""(installed_version,text)"",""(comment,text)""}"
9.5,pg_cursors,View,"{""(name,text)"",""(statement,text)"",""(is_holdable,boolean)"",""(is_binary,boolean)"",""(is_scrollable,boolean)"",""(creation_time,\""timestamp with time zone\"")""}"
9.5,pg_file_settings,View,"{""(sourcefile,text)"",""(sourceline,integer)"",""(seqno,integer)"",""(name,text)"",""(setting,text)"",""(applied,boolean)"",""(error,text)""}"
9.5,pg_group,View,"{""(groname,name)"",""(grosysid,oid)"",""(grolist,oid[])""}"
9.5,pg_indexes,View,"{""(schemaname,name)"",""(tablename,name)"",""(indexname,name)"",""(tablespace,name)"",""(indexdef,text)""}"
9.5,pg_locks,View,"{""(locktype,text)"",""(database,oid)"",""(relation,oid)"",""(page,integer)"",""(tuple,smallint)"",""(virtualxid,text)"",""(transactionid,xid)"",""(classid,oid)"",""(objid,oid)"",""(objsubid,smallint)"",""(virtualtransaction,text)"",""(pid,integer)"",""(mode,text)"",""(granted,boolean)"",""(fastpath,boolean)""}"
9.5,pg_matviews,View,"{""(schemaname,name)"",""(matviewname,name)"",""(matviewowner,name)"",""(tablespace,name)"",""(hasindexes,boolean)"",""(ispopulated,boolean)"",""(definition,text)""}"
9.5,pg_policies,View,"{""(schemaname,name)"",""(tablename,name)"",""(policyname,name)"",""(roles,name[])"",""(cmd,text)"",""(qual,text)"",""(with_check,text)""}"
9.5,pg_prepared_statements,View,"{""(name,text)"",""(statement,text)"",""(prepare_time,\""timestamp with time zone\"")"",""(parameter_types,regtype[])"",""(from_sql,boolean)""}"
9.5,pg_prepared_xacts,View,"{""(transaction,xid)"",""(gid,text)"",""(prepared,\""timestamp with time zone\"")"",""(owner,name)"",""(database,name)""}"
9.5,pg_replication_origin_status,View,"{""(local_id,oid)"",""(external_id,text)"",""(remote_lsn,pg_lsn)"",""(local_lsn,pg_lsn)""}"
9.5,pg_replication_slots,View,"{""(slot_name,name)"",""(plugin,name)"",""(slot_type,text)"",""(datoid,oid)"",""(database,name)"",""(active,boolean)"",""(active_pid,integer)"",""(xmin,xid)"",""(catalog_xmin,xid)"",""(restart_lsn,pg_lsn)""}"
9.5,pg_roles,View,"{""(rolname,name)"",""(rolsuper,boolean)"",""(rolinherit,boolean)"",""(rolcreaterole,boolean)"",""(rolcreatedb,boolean)"",""(rolcanlogin,boolean)"",""(rolreplication,boolean)"",""(rolconnlimit,integer)"",""(rolpassword,text)"",""(rolvaliduntil,\""timestamp with time zone\"")"",""(rolbypassrls,boolean)"",""(rolconfig,text[])"",""(oid,oid)""}"
9.5,pg_rules,View,"{""(schemaname,name)"",""(tablename,name)"",""(rulename,name)"",""(definition,text)""}"
9.5,pg_seclabels,View,"{""(objoid,oid)"",""(classoid,oid)"",""(objsubid,integer)"",""(objtype,text)"",""(objnamespace,oid)"",""(objname,text)"",""(provider,text)"",""(label,text)""}"
9.5,pg_settings,View,"{""(name,text)"",""(setting,text)"",""(unit,text)"",""(category,text)"",""(short_desc,text)"",""(extra_desc,text)"",""(context,text)"",""(vartype,text)"",""(source,text)"",""(min_val,text)"",""(max_val,text)"",""(enumvals,text[])"",""(boot_val,text)"",""(reset_val,text)"",""(sourcefile,text)"",""(sourceline,integer)"",""(pending_restart,boolean)""}"
9.5,pg_shadow,View,"{""(usename,name)"",""(usesysid,oid)"",""(usecreatedb,boolean)"",""(usesuper,boolean)"",""(userepl,boolean)"",""(usebypassrls,boolean)"",""(passwd,text)"",""(valuntil,abstime)"",""(useconfig,text[])""}"
9.5,pg_stat_activity,View,"{""(datid,oid)"",""(datname,name)"",""(pid,integer)"",""(usesysid,oid)"",""(usename,name)"",""(application_name,text)"",""(client_addr,inet)"",""(client_hostname,text)"",""(client_port,integer)"",""(backend_start,\""timestamp with time zone\"")"",""(xact_start,\""timestamp with time zone\"")"",""(query_start,\""timestamp with time zone\"")"",""(state_change,\""timestamp with time zone\"")"",""(waiting,boolean)"",""(state,text)"",""(backend_xid,xid)"",""(backend_xmin,xid)"",""(query,text)""}"
9.5,pg_stat_all_indexes,View,"{""(relid,oid)"",""(indexrelid,oid)"",""(schemaname,name)"",""(relname,name)"",""(indexrelname,name)"",""(idx_scan,bigint)"",""(idx_tup_read,bigint)"",""(idx_tup_fetch,bigint)""}"
9.5,pg_stat_all_tables,View,"{""(relid,oid)"",""(schemaname,name)"",""(relname,name)"",""(seq_scan,bigint)"",""(seq_tup_read,bigint)"",""(idx_scan,bigint)"",""(idx_tup_fetch,bigint)"",""(n_tup_ins,bigint)"",""(n_tup_upd,bigint)"",""(n_tup_del,bigint)"",""(n_tup_hot_upd,bigint)"",""(n_live_tup,bigint)"",""(n_dead_tup,bigint)"",""(n_mod_since_analyze,bigint)"",""(last_vacuum,\""timestamp with time zone\"")"",""(last_autovacuum,\""timestamp with time zone\"")"",""(last_analyze,\""timestamp with time zone\"")"",""(last_autoanalyze,\""timestamp with time zone\"")"",""(vacuum_count,bigint)"",""(autovacuum_count,bigint)"",""(analyze_count,bigint)"",""(autoanalyze_count,bigint)""}"
9.5,pg_stat_archiver,View,"{""(archived_count,bigint)"",""(last_archived_wal,text)"",""(last_archived_time,\""timestamp with time zone\"")"",""(failed_count,bigint)"",""(last_failed_wal,text)"",""(last_failed_time,\""timestamp with time zone\"")"",""(stats_reset,\""timestamp with time zone\"")""}"
9.5,pg_stat_bgwriter,View,"{""(checkpoints_timed,bigint)"",""(checkpoints_req,bigint)"",""(checkpoint_write_time,\""double precision\"")"",""(checkpoint_sync_time,\""double precision\"")"",""(buffers_checkpoint,bigint)"",""(buffers_clean,bigint)"",""(maxwritten_clean,bigint)"",""(buffers_backend,bigint)"",""(buffers_backend_fsync,bigint)"",""(buffers_alloc,bigint)"",""(stats_reset,\""timestamp with time zone\"")""}"
9.5,pg_stat_database,View,"{""(datid,oid)"",""(datname,name)"",""(numbackends,integer)"",""(xact_commit,bigint)"",""(xact_rollback,bigint)"",""(blks_read,bigint)"",""(blks_hit,bigint)"",""(tup_returned,bigint)"",""(tup_fetched,bigint)"",""(tup_inserted,bigint)"",""(tup_updated,bigint)"",""(tup_deleted,bigint)"",""(conflicts,bigint)"",""(temp_files,bigint)"",""(temp_bytes,bigint)"",""(deadlocks,bigint)"",""(blk_read_time,\""double precision\"")"",""(blk_write_time,\""double precision\"")"",""(stats_reset,\""timestamp with time zone\"")""}"
9.5,pg_stat_database_conflicts,View,"{""(datid,oid)"",""(datname,name)"",""(confl_tablespace,bigint)"",""(confl_lock,bigint)"",""(confl_snapshot,bigint)"",""(confl_bufferpin,bigint)"",""(confl_deadlock,bigint)""}"
9.5,pg_stat_replication,View,"{""(pid,integer)"",""(usesysid,oid)"",""(usename,name)"",""(application_name,text)"",""(client_addr,inet)"",""(client_hostname,text)"",""(client_port,integer)"",""(backend_start,\""timestamp with time zone\"")"",""(backend_xmin,xid)"",""(state,text)"",""(sent_location,pg_lsn)"",""(write_location,pg_lsn)"",""(flush_location,pg_lsn)"",""(replay_location,pg_lsn)"",""(sync_priority,integer)"",""(sync_state,text)""}"
9.5,pg_stat_ssl,View,"{""(pid,integer)"",""(ssl,boolean)"",""(version,text)"",""(cipher,text)"",""(bits,integer)"",""(compression,boolean)"",""(clientdn,text)""}"
9.5,pg_stat_sys_indexes,View,"{""(relid,oid)"",""(indexrelid,oid)"",""(schemaname,name)"",""(relname,name)"",""(indexrelname,name)"",""(idx_scan,bigint)"",""(idx_tup_read,bigint)"",""(idx_tup_fetch,bigint)""}"
9.5,pg_stat_sys_tables,View,"{""(relid,oid)"",""(schemaname,name)"",""(relname,name)"",""(seq_scan,bigint)"",""(seq_tup_read,bigint)"",""(idx_scan,bigint)"",""(idx_tup_fetch,bigint)"",""(n_tup_ins,bigint)"",""(n_tup_upd,bigint)"",""(n_tup_del,bigint)"",""(n_tup_hot_upd,bigint)"",""(n_live_tup,bigint)"",""(n_dead_tup,bigint)"",""(n_mod_since_analyze,bigint)"",""(last_vacuum,\""timestamp with time zone\"")"",""(last_autovacuum,\""timestamp with time zone\"")"",""(last_analyze,\""timestamp with time zone\"")"",""(last_autoanalyze,\""timestamp with time zone\"")"",""(vacuum_count,bigint)"",""(autovacuum_count,bigint)"",""(analyze_count,bigint)"",""(autoanalyze_count,bigint)""}"
9.5,pg_stat_user_functions,View,"{""(funcid,oid)"",""(schemaname,name)"",""(funcname,name)"",""(calls,bigint)"",""(total_time,\""double precision\"")"",""(self_time,\""double precision\"")""}"
9.5,pg_stat_user_indexes,View,"{""(relid,oid)"",""(indexrelid,oid)"",""(schemaname,name)"",""(relname,name)"",""(indexrelname,name)"",""(idx_scan,bigint)"",""(idx_tup_read,bigint)"",""(idx_tup_fetch,bigint)""}"
9.5,pg_stat_user_tables,View,"{""(relid,oid)"",""(schemaname,name)"",""(relname,name)"",""(seq_scan,bigint)"",""(seq_tup_read,bigint)"",""(idx_scan,bigint)"",""(idx_tup_fetch,bigint)"",""(n_tup_ins,bigint)"",""(n_tup_upd,bigint)"",""(n_tup_del,bigint)"",""(n_tup_hot_upd,bigint)"",""(n_live_tup,bigint)"",""(n_dead_tup,bigint)"",""(n_mod_since_analyze,bigint)"",""(last_vacuum,\""timestamp with time zone\"")"",""(last_autovacuum,\""timestamp with time zone\"")"",""(last_analyze,\""timestamp with time zone\"")"",""(last_autoanalyze,\""timestamp with time zone\"")"",""(vacuum_count,bigint)"",""(autovacuum_count,bigint)"",""(analyze_count,bigint)"",""(autoanalyze_count,bigint)""}"
9.5,pg_stat_xact_all_tables,View,"{""(relid,oid)"",""(schemaname,name)"",""(relname,name)"",""(seq_scan,bigint)"",""(seq_tup_read,bigint)"",""(idx_scan,bigint)"",""(idx_tup_fetch,bigint)"",""(n_tup_ins,bigint)"",""(n_tup_upd,bigint)"",""(n_tup_del,bigint)"",""(n_tup_hot_upd,bigint)""}"
9.5,pg_stat_xact_sys_tables,View,"{""(relid,oid)"",""(schemaname,name)"",""(relname,name)"",""(seq_scan,bigint)"",""(seq_tup_read,bigint)"",""(idx_scan,bigint)"",""(idx_tup_fetch,bigint)"",""(n_tup_ins,bigint)"",""(n_tup_upd,bigint)"",""(n_tup_del,bigint)"",""(n_tup_hot_upd,bigint)""}"
9.5,pg_stat_xact_user_functions,View,"{""(funcid,oid)"",""(schemaname,name)"",""(funcname,name)"",""(calls,bigint)"",""(total_time,\""double precision\"")"",""(self_time,\""double precision\"")""}"
9.5,pg_stat_xact_user_tables,View,"{""(relid,oid)"",""(schemaname,name)"",""(relname,name)"",""(seq_scan,bigint)"",""(seq_tup_read,bigint)"",""(idx_scan,bigint)"",""(idx_tup_fetch,bigint)"",""(n_tup_ins,bigint)"",""(n_tup_upd,bigint)"",""(n_tup_del,bigint)"",""(n_tup_hot_upd,bigint)""}"
9.5,pg_statio_all_indexes,View,"{""(relid,oid)"",""(indexrelid,oid)"",""(schemaname,name)"",""(relname,name)"",""(indexrelname,name)"",""(idx_blks_read,bigint)"",""(idx_blks_hit,bigint)""}"
